Title,Description,Item Category,Price,Sku,Url,Images,Colors,Brand,Retailer
Valerano Queen Sofa Sleeper,"The Valerano queen sofa sleeper has the corner on casual contemporary style and everyday comfort. Chic and subtly innovative, its crosshatched chenille upholstery is a forward-thinking take on fashionable neutrals. The sleek frame gets a soft, streamlined touch with sloping track arms. And with a queen size sleeper perfect for hosting guests, it's sure to appeal to your relaxed approach to modern flair.",Sleeper Sofas,1099.99,3340439,https://www.ashleyfurniture.com/p/valerano_queen_sofa_sleeper/3340439.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/33404-39?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/33404-38-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/33404-38-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/33404-38-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/33404-38-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/33404-38?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/33404-SWATCH-BODY-A-500?$AFHS-Grid-1X$",Parchment,Signature Design by Ashley®,ashleyfurniture.com
Novogratz Skylar Futon,"The Novogratz Skylar Coil Futon stands out from the rest and makes a statement! Modern and trendy, the futon is designed with a ribbed tufted cushioned back that features vertical stitching details in the backrest. The Skylar is upholstered in rich velvet and sits on trendy gold powder coated metal legs to add a touch of modern glam to your room d&eacute;cor. This upholstered futon is constructed with pocket coil seating to offer optimal comfort for you and your guests during a movie night. This versatile futon is also the perfect solution for accommodating overnight guests as its multi-functional split-back design allows you to independently recline the backrest between three positions: sitting, lounging and sleeping. Available in a variety of colors, the Novogratz Skylar Coil Futon is a great option if you want a piece that will instantaneously add functionality and personality to your home. What are you waiting for?",Sleeper Sofas,474.99,U600001083,https://www.ashleyfurniture.com/p/novogratz_skylar_velvet_coil_futon/U600001083.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_1?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_4?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_5?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_6?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_7?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_8?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_9?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_10?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_11?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_12?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_13?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_14?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_15?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_16?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001083_3?$AFHS-Grid-1X$",Black,Novogratz,ashleyfurniture.com
Abinger 2-Piece Sleeper Sectional with Chaise,"If you&rsquo;re looking to lighten the mood, you&rsquo;re sure to find the budget-conscious Abinger sectional sleeper beautifully fits the bill. Covered in a creme chenille upholstery loaded with plush texture, this less-is-more contemporary sectional is dressed to impress with angled side profiling and a track arm wrapped with a layer of pillowy softness for that little something extra. Open-ended chaise adds to this sectional&rsquo;s swank look. Full-size memory foam mattress comfortably accommodates overnight guests.",Sleeper Sofas,1498.97,APK-83904RS2,https://www.ashleyfurniture.com/p/abinger_2-piece_sleeper_sectional_with_chaise/APK-83904RS2.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/83904-69-SLPR?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/83904-66-17-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/83904-66-17-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/83904-66-17-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/83904-66-17-CHAISE-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/83904-66-17-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/ConfirmMeasurements?$AFHS-Grid-1X$",Natural,Signature Design by Ashley®,ashleyfurniture.com
Altonbury Queen Sofa Sleeper,"Tailor your space with the tidy structure of the Altonbury sofa sleeper. Decorative stitching and button tufting on the box cushion make for a very neat appearance. With leather match upholstery, this piece prioritizes luxury at a price you can afford. Rest assured, the included queen memory foam mattress comfortably accommodates overnight guests.",Sleeper Sofas,1499.99,8750339,https://www.ashleyfurniture.com/p/altonbury_queen_sofa_sleeper/8750339.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/8750339-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/87503-38-ANGLE-SW?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/87503-38-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/8750338-SET-10X8-CROP?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/87503-38-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/87503-38-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/87503-SWATCH-500?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/ConfirmMeasurements?$AFHS-Grid-1X$",Blue,Signature Design by Ashley®,ashleyfurniture.com
Lucina Queen Sofa Sleeper,"The Lucina queen sleeper sofa sets the foundation for all proclaimed casually cool spaces. Adorned in a soft microfiber upholstery, it features track arms and welted seat cushions. Charming accent pillows perfect the laid-back vibe. A pull-out queen mattress in quality memory foam comfortably accommodates overnight guests.",Sleeper Sofas,899.99,5900539,https://www.ashleyfurniture.com/p/lucina_queen_sofa_sleeper/5900539.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59005-39?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59005-38-ANGLE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59005-38-HEAD-ON-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59005-38-SIDE-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59005-38-BACK-SW-P1-KO?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/59005-SWATCH-BODY-A-500?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/ConfirmMeasurements?$AFHS-Grid-1X$",Charcoal,Signature Design by Ashley®,ashleyfurniture.com
Lanett Queen Sofa Sleeper,"The Lanett queen sofa sleeper is dressed to impress with the grace of traditional design, upgraded with sumptuous modern comfort. Plush and supportive cushions that fully wrap around the armrests are such a treat, as is the oversized pillow back. Luxe upholstery is pure indulgence. Pull-out queen-size memory foam mattress accommodates overnight guests.",Sleeper Sofas,1158.98,4490039,https://www.ashleyfurniture.com/p/lanett_queen_sofa_sleeper/4490039.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/44900-39?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/44900-38-SW?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/44900-SWATCH-BODY-A-500?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/ConfirmMeasurements?$AFHS-Grid-1X$",Barley,Signature Design by Ashley®,ashleyfurniture.com
Andora Coil Futon,"Just because you&rsquo;re tight on space doesn&rsquo;t mean you can&rsquo;t go big on style. Case in point: the Andora coil futon. Clearly inspired by mid-century modern furniture, this high-design futon&mdash;upholstered in white faux leather&mdash;is dressed to impress with an ultra-linear profile, tufted cushions and slim track armrests. Independently encased coils provide comfort by day and extra support at night when this split-back futon opens up for overnight guests.",Sleeper Sofas,275.99,U600001-145,https://www.ashleyfurniture.com/p/andora_coil_futon/U600001-145.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_1?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_4?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_5?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_6?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_7?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_8?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_9?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_10?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_11?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_12?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600001-145_3?$AFHS-Grid-1X$",White,DHP,ashleyfurniture.com
Paxson Linen Futon,"Fashion trends in furniture design are bringing back the days of bold lines, low-profile shapes and wood accents. The Paxson futon combines all three for a look that will add modern-retro flair to your home. Distinctive touches include intricate diagonal stitching and rounded solid wood legs in a warm finish. Thanks to the split-back design of this futon, you can sit, lounge or recline the cushions fully to host overnight guests.",Sleeper Sofas,374.99,U600012-145,https://www.ashleyfurniture.com/p/paxson_linen_futon/U600012-145.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_1?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_4?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_5?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_6?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_7?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_8?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_9?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_10?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_11?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_12?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_13?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_14?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600012-145_3?$AFHS-Grid-1X$",Gray,Atwater Living,ashleyfurniture.com
DHP Carson 8 Inch Thermobonded High Density Full Futon Mattress,"There&rsquo;s nothing better than a good night&rsquo;s sleep, which is why you should get the DHP Carson eight-inch thermobonded high-density polyester fill futon mattress to make sure everyone in your home is sleeping comfortably. Composed of polyester fiber pad, this futon mattress is built to last through years of daily wear and tear without losing its shape, thanks to its tufted design. Designed to fit any regular full-size futon, this mattress will provide comfort and support for when you binge watch your favorite television series or when your friends need a bed to sleep overnight.",Sleeper Sofas,146.99,M60000580,https://www.ashleyfurniture.com/p/dhp_carson_8_inch_thermobonded_high_density_polyester_fill_full_futon_mattress/M60000580.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_1?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_4?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_5?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_6?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_7?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_8?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_9?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000580_3?$AFHS-Grid-1X$",Gray,DHP,ashleyfurniture.com
Safavieh Bushwick Futon Bed,"Make extra space for guests a stylish endeavor with this fun and fabulous futon bed. Hearkening to mid-century modern design sensibilities, this sofa bed delivers retro flair that enlivens decor while not in use as an extra bed. The foam fill and velvet fabric are cozy and inviting, while the durable wood legs bear up the foldable futon for years of use.",Sleeper Sofas,530.99,U600000658,https://www.ashleyfurniture.com/p/safavieh_bushwick_foldable_futon_bed/U600000658.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_1?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_4?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_5?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_6?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_7?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_8?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_9?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000658_3?$AFHS-Grid-1X$",Pink,Safavieh,ashleyfurniture.com
Novogratz Tufted Split Back Futon,"The Novogratz Vintage Tufted Split Back Futon is the best way to make a style statement in your home! In fact, this sofa does everything for you. Made with a robust wooden frame, its elegant design pops in adventurous colors that will make sure to leave a lasting impression. The split-back feature is ideal when looking for functionality: it can be independently reclined to multiple positions, which allows you to sit, lounge and even sleep! Upholstered in soft velvet with diamond-tufted seat, cushion and arms, it has Victorian style legs that add the last touch. Pair it with the Novogratz Vintage Tufted armchair and/or ottoman to achieve a complete look and bring on the fun!",Sleeper Sofas,299.99,U600000483,https://www.ashleyfurniture.com/p/novogratz_vintage_tufted_split_back_futon/U600000483.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_1?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_4?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_5?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_6?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_7?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_8?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_9?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_10?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_11?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_12?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_13?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_14?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_15?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/U600000483_3?$AFHS-Grid-1X$",Green,Novogratz,ashleyfurniture.com
DHP Eve 8 Inch Thermobonded High Density Full Futon Mattress,"The DHP eight-inch Eve thermobonded polyester fill futon mattress guarantees you hours of comfortable sleeping and sitting enjoyment. Built to withstand everyday wear and tear, this easily foldable mattress is composed of a high-density polyester fill and gives your aching body medium support and just the optimal level of firmness. Designed with an easy-to-clean tufted microfiber cover that allows it to retain its original shape, this mattress fits on any standard full-sized futon frame. Add this small space living solution into your living room, home office or den instantly providing extra functionality to those who love to host, but don&rsquo;t have a spare guest bedroom to accommodate overnight guests. This mattress is GreenGuard Gold Certified to ensure a healthy indoor air environment.",Sleeper Sofas,160.99,M60000581,https://www.ashleyfurniture.com/p/dhp_eve_8_inch_thermobonded_high_density_polyester_fill_full_futon_mattress/M60000581.html?cgid=sleeper-sofas,"https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_1?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_2?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_4?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_5?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_6?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_7?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_8?$AFHS-Grid-1X$,https://ashleyfurniture.scene7.com/is/image/AshleyFurniture/M60000581_3?$AFHS-Grid-1X$",Gray,DHP,ashleyfurniture.com
